"Optimizer","Nu","Iter","Depth","Error","Time"
"woa.1",0.262970081390813,153,11,0.0278184480234261,1066.05084609985
"woa.1",1,300,20,0.0322108345534407,1819.46463179588
"woa.1",0.792988835516992,128,20,0.0336749633967789,878.046642303467
"woa.1",0.0928317727070753,208,7,0.0248901903367496,1469.06190609932
"woa.1",0.0884170399380821,152,14,0.0307467057101025,1049.19685482979
"woa.1",0.807215696834677,141,8,0.0307467057101025,994.040750980377
"woa.1",0.974489920018241,149,3,0.0307467057101025,1014.57526445389
"woa.1",1,259,19,0.0336749633967789,1681.29212737083
"woa.1",0.748184304228412,125,5,0.0424597364568082,906.057418107986
"woa.1",0.937093581068989,234,14,0.0366032210834553,1574.80101180077
