"Optimizer","Trees","Depth","Nmin","Shrinkage","Error","Time"
"mfo.2",2472.60303829538,5,5,0.0520062824430144,0.129807692307692,3008.46759438515
"mfo.2",3000,10,12,0.0396494808205626,0.134615384615385,4482.14687228203
"mfo.2",1670.81422938334,13,12,0.0603212378762049,0.139423076923077,2448.87701296806
"mfo.2",870.955480772304,13,12,0.1,0.139423076923077,2280.59481930733
"mfo.2",391.231597999248,14,11,0.1,0.153846153846154,2299.12032365799
"mfo.2",140.316912591271,7,7,0.1,0.173076923076923,1846.69238305092
"mfo.2",1686.94525064972,9,12,0.054716744356453,0.105769230769231,4047.53660559654
"mfo.2",1364.97297296301,2,9,0.0628628375211265,0.134615384615385,3350.6816740036
"mfo.2",1832.69133859836,5,10,0.0413784715368492,0.129807692307692,3031.17958855629
"mfo.2",2993.37609847261,4,10,0.0395357777869091,0.134615384615385,3380.7200653553
